lat,lng,date,street_id,street_name
53.398328,-2.928009,2021-08,910039,On or near Fairbank Street
53.381554,-2.953172,2021-08,908783,On or near Sandirngham Drive
53.389572,-2.976613,2021-08,908707,On or near Upper Mann Street
53.403924,-2.979198,2021-08,910391,On or near Back Bold Street
53.396206,-2.980930,2021-08,910322,On or near Jamaica Street
53.407403,-2.987867,2021-08,911807,On or near Progress Lane
53.404521,-2.983077,2021-08,910318,On or near Old Post Office Place
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.408705,-2.992335,2021-08,911837,On or near George Street
53.395945,-2.949854,2021-08,910279,On or near Back Windsor View
53.398328,-2.928009,2021-08,910039,On or near Fairbank Street
53.399241,-2.913320,2021-08,909808,On or near Wellstead Close
53.404212,-2.912208,2021-08,909824,On or near Pollard Road
53.399017,-2.927287,2021-08,910029,On or near Nelson Street
53.391280,-2.952021,2021-08,908756,On or near Bentley Road
53.403740,-2.975343,2021-08,910350,On or near Parking Area
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.405247,-2.988735,2021-08,910547,On or near Lord Street
53.405982,-2.979260,2021-08,912079,On or near Back Lime Street
53.396352,-2.975189,2021-08,910394,On or near Alfred Mews
53.405400,-2.990965,2021-08,910563,On or near Castle Hill
53.405247,-2.988735,2021-08,910547,On or near Lord Street
53.402398,-2.924774,2021-08,910024,On or near Rathbone Road
53.399081,-2.945442,2021-08,910278,On or near Barnet Close
53.389244,-2.915843,2021-08,909035,On or near Westgate Road
53.391539,-2.925982,2021-08,908932,On or near Foxdale Road
53.402192,-2.976571,2021-08,910357,On or near Roscoe Place
53.401046,-2.976003,2021-08,910385,On or near Berry Street
53.390812,-2.959950,2021-08,908820,On or near Pimhill Close
53.407143,-2.988869,2021-08,911808,On or near Princes Street
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.388005,-2.955782,2021-08,908778,On or near Sunnyside
53.381137,-2.941211,2021-08,908749,On or near Aigburth Drive
53.408033,-2.989898,2021-08,911872,On or near Nightclub
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.396225,-2.981954,2021-08,910307,On or near Watkinson Street
53.402928,-2.978904,2021-08,910353,On or near Wood Street
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.406935,-2.990098,2021-08,911797,On or near Sweeting Street
53.405372,-2.993160,2021-08,910520,On or near Parking Area
53.392879,-2.944342,2021-08,908763,On or near Hartington Road
53.388476,-2.965401,2021-08,908590,On or near Nickleby Close
53.396415,-2.938149,2021-08,909967,On or near Langton Road
53.408005,-2.985670,2021-08,911783,On or near Parking Area
53.390703,-2.920159,2021-08,908943,On or near Micklefield Road
53.401509,-2.973351,2021-08,910417,On or near Rodney Street
53.398290,-2.930550,2021-08,910053,On or near Shopping Area
53.398290,-2.930550,2021-08,910053,On or near Shopping Area
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.401536,-2.980993,2021-08,910329,On or near Duke Street
53.406935,-2.990098,2021-08,911797,On or near Sweeting Street
53.399373,-2.989336,2021-08,910528,On or near Parking Area
53.398581,-2.967509,2021-08,910436,On or near Little St Bride Street
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.389296,-2.949541,2021-08,908732,On or near Sefton Park Road
53.406488,-2.988764,2021-08,911903,On or near North John Street
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.396950,-2.930641,2021-08,910034,On or near Liberty Street
53.381671,-2.946409,2021-08,908743,On or near Ivanhoe Road
53.399999,-2.980988,2021-08,910308,On or near Vincent Court
53.403607,-2.957290,2021-08,910138,On or near Grinfield Street
53.382966,-2.946318,2021-08,908746,On or near Bertram Road
53.401872,-2.988220,2021-08,910564,On or near Canning Place
53.402057,-2.989774,2021-08,910537,On or near Strand Street
53.381793,-2.957056,2021-08,908790,On or near Mallins Close
53.400702,-2.965271,2021-08,910429,On or near Myrtle Parade
53.373454,-2.925920,2021-08,906833,On or near Hillview
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.402420,-2.979569,2021-08,910337,On or near Nightclub
53.404996,-2.979959,2021-08,910314,On or near Ranelagh Street
53.402105,-2.959648,2021-08,910139,On or near Freedom Close
53.400636,-2.966834,2021-08,910475,On or near Back Mulberry Street
53.401872,-2.988220,2021-08,910564,On or near Canning Place
53.394333,-2.936629,2021-08,909938,On or near Woodcroft Road
53.392425,-2.968362,2021-08,908648,On or near Windsor Street
53.387853,-2.960154,2021-08,908796,On or near Gwydir Street
53.394127,-2.960235,2021-08,910122,On or near Mulgrave Street
53.398562,-2.949717,2021-08,910285,On or near A5089
53.404563,-2.982401,2021-08,910334,On or near Brooks Alley
53.390164,-2.956687,2021-08,908839,On or near Back Kelvin Grove
53.399960,-2.970308,2021-08,910490,On or near Conference/exhibition Centre
53.394478,-2.935249,2021-08,910001,On or near Supermarket
53.386308,-2.966750,2021-08,908578,On or near Roper Street
53.407472,-2.987162,2021-08,911870,On or near Nightclub
53.400836,-2.934967,2021-08,909955,On or near Pilot Grove
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.381793,-2.957056,2021-08,908790,On or near Mallins Close
53.398455,-2.932479,2021-08,909989,On or near Broadwood Street
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.407829,-2.987381,2021-08,911849,On or near Davies Street
53.384749,-2.933352,2021-08,908954,On or near Greenbank Drive
53.402249,-2.982769,2021-08,910302,On or near Parking Area
53.407012,-2.984037,2021-08,912070,On or near Dawson Street
53.409038,-2.985799,2021-08,911850,On or near Dale Street (queensway)
53.404993,-2.908825,2021-08,909919,On or near Supermarket
53.397211,-2.955687,2021-08,910154,On or near Birt Close
53.398991,-2.976738,2021-08,910356,On or near Sankey Street
53.394753,-2.971799,2021-08,910440,On or near Lestock Street
53.401388,-2.934468,2021-08,909957,On or near Picton Grove
53.406935,-2.990098,2021-08,911797,On or near Sweeting Street
53.408792,-2.969757,2021-08,911938,On or near Pembroke Place
53.407376,-2.981323,2021-08,912074,On or near Theatre/concert Hall
53.380455,-2.947855,2021-08,908855,On or near Linhope Way
53.406967,-2.981930,2021-08,912052,On or near Parking Area
53.398847,-2.992046,2021-08,910530,On or near Parking Area
53.393454,-2.936309,2021-08,910088,On or near Supermarket
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.405982,-2.979260,2021-08,912079,On or near Back Lime Street
53.402928,-2.978904,2021-08,910353,On or near Wood Street
53.398841,-2.977457,2021-08,910370,On or near Griffin Street
53.400277,-2.965638,2021-08,910470,On or near Bedford Close
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.403740,-2.975343,2021-08,910350,On or near Parking Area
53.387789,-2.979158,2021-08,908698,On or near Northumberland Grove
53.404563,-2.982401,2021-08,910334,On or near Brooks Alley
53.404218,-2.987117,2021-08,910567,On or near Bus/coach Station
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.405982,-2.979260,2021-08,912079,On or near Back Lime Street
53.392984,-2.972676,2021-08,910511,On or near Head Street
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.405686,-2.983495,2021-08,910344,On or near Shopping Area
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.400743,-2.941042,2021-08,910301,On or near Bannerman Street
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.400195,-2.982256,2021-08,910326,On or near Gilbert Street
53.411588,-2.999112,2021-08,911893,On or near A5036
53.381817,-2.971820,2021-08,908614,On or near Herculaneum Road
53.399241,-2.913320,2021-08,909808,On or near Wellstead Close
53.382966,-2.946318,2021-08,908746,On or near Bertram Road
53.398263,-2.947680,2021-08,910258,On or near Darrel Drive
53.400712,-2.944937,2021-08,910212,On or near Spekeland Road
53.404365,-2.976861,2021-08,910355,On or near Upper Newington
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.387346,-2.962939,2021-08,908725,On or near Police Station
53.405686,-2.983495,2021-08,910344,On or near Shopping Area
53.381678,-2.965668,2021-08,908570,On or near Stopford Street
53.391172,-2.958860,2021-08,908823,On or near Loudon Grove
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.384431,-2.949793,2021-08,908727,On or near West Albert Road
53.380497,-2.951615,2021-08,908862,On or near Alexandra Park
53.395258,-2.969329,2021-08,910447,On or near Hampton Street
53.393594,-2.956042,2021-08,910300,On or near Cawdor Street
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.402976,-2.979687,2021-08,910341,On or near Nightclub
53.402911,-2.956703,2021-08,910103,On or near Sidney Place
53.386257,-2.963005,2021-08,908584,On or near Parkland Close
53.380497,-2.951615,2021-08,908862,On or near Alexandra Park
53.404563,-2.982401,2021-08,910334,On or near Brooks Alley
53.395258,-2.969329,2021-08,910447,On or near Hampton Street
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.376594,-2.966364,2021-08,906961,On or near The Bulrushes
53.396046,-2.969708,2021-08,910433,On or near Morpeth Street
53.408415,-2.971900,2021-08,911946,On or near Moor Place
53.395527,-2.928775,2021-08,910021,On or near Rose Court
53.393857,-2.982320,2021-08,910312,On or near Sefton Street
53.406967,-2.981930,2021-08,912052,On or near Parking Area
53.410621,-2.964804,2021-08,911936,On or near Prescot Street
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.393857,-2.982320,2021-08,910312,On or near Sefton Street
53.407953,-2.983247,2021-08,912053,On or near Parking Area
53.395915,-2.964742,2021-08,910406,On or near Upper Hampton Street
53.399255,-2.990521,2021-08,910531,On or near Parking Area
53.391995,-2.950292,2021-08,908758,On or near Seacole Close
53.411693,-2.990870,2021-08,911809,On or near Princes Gardens
53.397301,-2.988761,2021-08,910551,On or near Keel Wharf
53.407070,-2.994373,2021-08,911818,On or near Old Church Yard
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.381137,-2.941211,2021-08,908749,On or near Aigburth Drive
53.410047,-2.986620,2021-08,911834,On or near Hatton Garden
53.383464,-2.929911,2021-08,908919,On or near Sports/recreation Area
53.409562,-2.975672,2021-08,912020,On or near Wilde Street
53.380677,-2.969388,2021-08,908719,On or near Malwood Street
53.401388,-2.934468,2021-08,909957,On or near Picton Grove
53.395382,-2.944864,2021-08,910234,On or near Lesseps Road
53.395382,-2.944864,2021-08,910234,On or near Lesseps Road
53.382966,-2.946318,2021-08,908746,On or near Bertram Road
53.395382,-2.944864,2021-08,910234,On or near Lesseps Road
53.409562,-2.975672,2021-08,912020,On or near Wilde Street
53.379726,-2.956964,2021-08,908849,On or near Sports/recreation Area
53.384194,-2.946826,2021-08,908742,On or near Linnet Lane
53.405699,-2.979720,2021-08,910324,On or near Great Charlotte Street
53.399241,-2.913320,2021-08,909808,On or near Wellstead Close
53.372475,-2.926951,2021-08,906808,On or near North Sudley Road
53.403023,-2.979388,2021-08,910346,On or near Shopping Area
53.394620,-2.964908,2021-08,910486,On or near Alexandra Terrace
53.402600,-2.977302,2021-08,910383,On or near Bold Street
53.393346,-2.958969,2021-08,910296,On or near Shepherds Fold Close
53.367154,-2.926881,2021-08,906847,On or near Dulverton Road
53.399533,-2.969757,2021-08,910467,On or near Blackburne Place
53.406242,-2.977115,2021-08,912078,On or near Hilbre Street
53.409037,-2.982670,2021-08,912054,On or near Victoria Street
53.380396,-2.942758,2021-08,908854,On or near Livingston Drive North
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.404583,-2.979950,2021-08,910347,On or near Shopping Area
53.401721,-2.979192,2021-08,910388,On or near Back Seel Street
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.399150,-2.917033,2021-08,909847,On or near Frederick Grove
53.404673,-2.914188,2021-08,909863,On or near Birch Grove
53.402726,-2.911364,2021-08,909856,On or near Crossley Drive
53.396801,-2.933586,2021-08,909948,On or near Southey Street
53.395527,-2.928775,2021-08,910021,On or near Rose Court
53.386308,-2.966750,2021-08,908578,On or near Roper Street
53.401872,-2.988220,2021-08,910564,On or near Canning Place
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.390076,-2.941859,2021-08,908757,On or near Sydenham Avenue
53.378837,-2.945610,2021-08,906927,On or near Livingston Drive
53.389296,-2.949541,2021-08,908732,On or near Sefton Park Road
53.386324,-2.946873,2021-08,908747,On or near Belem Close
53.376523,-2.951692,2021-08,906953,On or near Southwood Road
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.391842,-2.956003,2021-08,908825,On or near Jermyn Street
53.383292,-2.958443,2021-08,908786,On or near Peel Street
53.379671,-2.961563,2021-08,908846,On or near Dingle Mount
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.396723,-2.948037,2021-08,910217,On or near River Avon Street
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.392781,-2.958791,2021-08,908840,On or near Arundel Close
53.406885,-2.988487,2021-08,911871,On or near Nightclub
53.388476,-2.965401,2021-08,908590,On or near Nickleby Close
53.397329,-2.962247,2021-08,910435,On or near Lowther Street
53.401472,-2.983338,2021-08,910306,On or near York Street
53.401721,-2.979192,2021-08,910388,On or near Back Seel Street
53.386067,-2.972127,2021-08,908594,On or near Mornington Street
53.409256,-2.974566,2021-08,911941,On or near Norton Street
53.382311,-2.973064,2021-08,908618,On or near Grafton Street
53.382311,-2.973064,2021-08,908618,On or near Grafton Street
53.404689,-2.979050,2021-08,910366,On or near Lawton Street
53.396206,-2.980930,2021-08,910322,On or near Jamaica Street
53.393857,-2.982320,2021-08,910312,On or near Sefton Street
53.405400,-2.990965,2021-08,910563,On or near Castle Hill
53.402928,-2.978904,2021-08,910353,On or near Wood Street
53.401872,-2.988220,2021-08,910564,On or near Canning Place
53.398150,-2.939270,2021-08,909981,On or near Cranborne Road
53.404218,-2.987117,2021-08,910567,On or near Bus/coach Station
53.369606,-2.916639,2021-08,906668,On or near Netherton Road
53.369606,-2.916639,2021-08,906668,On or near Netherton Road
53.402911,-2.956703,2021-08,910103,On or near Sidney Place
53.409024,-2.983181,2021-08,912060,On or near Queensway Entrance (mersey Tunnel)
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.384322,-2.952091,2021-08,908751,On or near Ullet Road
53.398390,-2.921183,2021-08,910068,On or near Paradise Gardens
53.392016,-2.930503,2021-08,908939,On or near Avondale Road
53.378369,-2.956964,2021-08,906883,On or near Sports/recreation Area
53.378369,-2.956964,2021-08,906883,On or near Sports/recreation Area
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.408243,-2.985164,2021-08,911854,On or near Crosshall Street
53.388889,-2.962102,2021-08,908623,On or near Elwy Street
53.399017,-2.927287,2021-08,910029,On or near Nelson Street
53.409497,-2.964809,2021-08,912013,On or near Hospital
53.406368,-2.978216,2021-08,912081,On or near Bolton Street
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.383487,-2.971001,2021-08,908606,On or near Lindfleld Close
53.406242,-2.977115,2021-08,912078,On or near Hilbre Street
53.405982,-2.979260,2021-08,912079,On or near Back Lime Street
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.404563,-2.982401,2021-08,910334,On or near Brooks Alley
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.399533,-2.969757,2021-08,910467,On or near Blackburne Place
53.391519,-2.933244,2021-08,908962,On or near Rossett Avenue
53.395738,-2.947563,2021-08,910227,On or near Longfellow Street
53.400836,-2.934967,2021-08,909955,On or near Pilot Grove
53.401098,-2.934733,2021-08,909959,On or near Pengwern Grove
53.401304,-2.977513,2021-08,910380,On or near Colquitt Street
53.404365,-2.976861,2021-08,910355,On or near Upper Newington
53.406488,-2.988764,2021-08,911903,On or near North John Street
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.406618,-2.983878,2021-08,912084,On or near Supermarket
53.401726,-2.990593,2021-08,910522,On or near Parking Area
53.399648,-2.931693,2021-08,909963,On or near Macdonald Street
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.409723,-2.976879,2021-08,912017,On or near Parking Area
53.387540,-2.933999,2021-08,908956,On or near Sports/recreation Area
53.400170,-2.975487,2021-08,910389,On or near Back Knight Street
53.392086,-2.964791,2021-08,908652,On or near Trefoil Close
53.396526,-2.959281,2021-08,910094,On or near Verulam Close
53.376947,-2.942411,2021-08,906914,On or near Roxburgh Avenue
53.376523,-2.951692,2021-08,906953,On or near Southwood Road
53.393343,-2.953736,2021-08,910294,On or near Thames Street
53.391191,-2.972048,2021-08,908672,On or near Chesney Close
53.400025,-2.910735,2021-08,909832,On or near Millstead Road
53.408705,-2.992335,2021-08,911837,On or near George Street
53.401958,-2.974400,2021-08,910441,On or near Leece Street
53.401046,-2.976003,2021-08,910385,On or near Berry Street
53.409037,-2.982670,2021-08,912054,On or near Victoria Street
53.402192,-2.976571,2021-08,910357,On or near Roscoe Place
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.398921,-2.969923,2021-08,910483,On or near Back Canning Street
53.381678,-2.965668,2021-08,908570,On or near Stopford Street
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.409037,-2.982670,2021-08,912054,On or near Victoria Street
53.403224,-2.983348,2021-08,910305,On or near Parking Area
53.405686,-2.983495,2021-08,910344,On or near Shopping Area
53.407294,-2.984676,2021-08,911876,On or near Nightclub
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.386978,-2.984793,2021-08,904221,On or near Parking Area
53.406488,-2.988764,2021-08,911903,On or near North John Street
53.407057,-2.988341,2021-08,911877,On or near Nightclub
53.405226,-2.989201,2021-08,910546,On or near Lord Street
53.410137,-2.970209,2021-08,912004,On or near Bayhorse Lane
53.386563,-2.966395,2021-08,908645,On or near Amity Street
53.393504,-2.965078,2021-08,910514,On or near Alex Close
53.398562,-2.949717,2021-08,910285,On or near A5089
53.389882,-2.946982,2021-08,908766,On or near Croxteth Grove
53.389882,-2.946982,2021-08,908766,On or near Croxteth Grove
53.369606,-2.916639,2021-08,906668,On or near Netherton Road
53.406417,-2.993997,2021-08,911902,On or near Tower Gardens
53.390800,-2.934372,2021-08,908965,On or near Halkyn Avenue
53.400830,-2.931087,2021-08,909956,On or near Picton Road
53.390800,-2.934372,2021-08,908965,On or near Halkyn Avenue
53.407213,-2.979333,2021-08,912015,On or near Pedestrian Subway
53.398842,-2.978449,2021-08,910371,On or near Grenville Street South
53.398842,-2.978449,2021-08,910371,On or near Grenville Street South
53.404689,-2.979050,2021-08,910366,On or near Lawton Street
53.391116,-2.938709,2021-08,908974,On or near Arundel Avenue
53.396801,-2.933586,2021-08,909948,On or near Southey Street
53.398283,-2.953140,2021-08,910095,On or near Upper Parliament Street
53.390579,-2.968771,2021-08,908655,On or near Pickwick Street
53.390579,-2.968771,2021-08,908655,On or near Pickwick Street
53.397016,-2.914039,2021-08,909809,On or near Wavertree Green
53.410047,-2.986620,2021-08,911834,On or near Hatton Garden
53.410047,-2.986620,2021-08,911834,On or near Hatton Garden
53.389213,-2.972094,2021-08,908608,On or near Lamport Street
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.402949,-2.978559,2021-08,910397,On or near Nightclub
53.391586,-2.969922,2021-08,908674,On or near Acorn Court
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.403964,-2.951988,2021-08,910167,On or near Woodside Street
53.410401,-2.997053,2021-08,911886,On or near King Edward Street
53.410262,-2.976906,2021-08,912018,On or near Parking Area
53.409562,-2.975672,2021-08,912020,On or near Wilde Street
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.383212,-2.961718,2021-08,908806,On or near Byles Street
53.372689,-2.935313,2021-08,906777,On or near Jericho Close
53.406935,-2.990098,2021-08,911797,On or near Sweeting Street
53.406618,-2.983878,2021-08,912084,On or near Supermarket
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.407472,-2.987162,2021-08,911870,On or near Nightclub
53.407472,-2.987162,2021-08,911870,On or near Nightclub
53.406935,-2.990098,2021-08,911797,On or near Sweeting Street
53.368838,-2.916021,2021-08,906677,On or near Ingleholme Road
53.405699,-2.979720,2021-08,910324,On or near Great Charlotte Street
53.387712,-2.973157,2021-08,908577,On or near Rutter Street
53.397336,-2.916738,2021-08,909860,On or near Castleford Street
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.382966,-2.946318,2021-08,908746,On or near Bertram Road
53.378399,-2.944082,2021-08,906921,On or near Normanton Avenue
53.407920,-2.959794,2021-08,912281,On or near Conference/exhibition Centre
53.401046,-2.976003,2021-08,910385,On or near Berry Street
53.390469,-2.954574,2021-08,908818,On or near Princes Gate East
53.390469,-2.954574,2021-08,908818,On or near Princes Gate East
53.378369,-2.956964,2021-08,906883,On or near Sports/recreation Area
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.401868,-2.961207,2021-08,910123,On or near Melville Place
53.409497,-2.964809,2021-08,912013,On or near Hospital
53.409038,-2.985799,2021-08,911850,On or near Dale Street (queensway)
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.407012,-2.984037,2021-08,912070,On or near Dawson Street
53.387789,-2.979158,2021-08,908698,On or near Northumberland Grove
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.409497,-2.964809,2021-08,912013,On or near Hospital
53.409311,-2.971093,2021-08,911934,On or near Riding Street
53.377957,-2.952220,2021-08,906881,On or near Allington Street
53.404989,-2.910510,2021-08,909811,On or near Waldgrave Place
53.401046,-2.976003,2021-08,910385,On or near Berry Street
53.405648,-2.987014,2021-08,910569,On or near Shopping Area
53.404365,-2.976861,2021-08,910355,On or near Upper Newington
53.406242,-2.977115,2021-08,912078,On or near Hilbre Street
53.390906,-2.947095,2021-08,908764,On or near Grove Park
53.409277,-2.978599,2021-08,912030,On or near Lime Street
53.401046,-2.976003,2021-08,910385,On or near Berry Street
53.405982,-2.979260,2021-08,912079,On or near Back Lime Street
53.402949,-2.978559,2021-08,910397,On or near Nightclub
53.389572,-2.976613,2021-08,908707,On or near Upper Mann Street
53.402361,-2.970227,2021-08,910492,On or near Theatre/concert Hall
53.386324,-2.946873,2021-08,908747,On or near Belem Close
53.411693,-2.990870,2021-08,911809,On or near Princes Gardens
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.405686,-2.983495,2021-08,910344,On or near Shopping Area
53.403016,-2.983539,2021-08,910304,On or near Parking Area
53.403914,-2.981499,2021-08,910313,On or near Roe Alley
53.407472,-2.987162,2021-08,911870,On or near Nightclub
53.401536,-2.980993,2021-08,910329,On or near Duke Street
53.401726,-2.990593,2021-08,910522,On or near Parking Area
53.403924,-2.979198,2021-08,910391,On or near Back Bold Street
53.407218,-2.979725,2021-08,912047,On or near Pedestrian Subway
53.406392,-2.979600,2021-08,912083,On or near Elliot Street
53.403024,-2.979358,2021-08,910339,On or near Nightclub
53.407753,-2.991140,2021-08,911840,On or near Exchange Street East
53.404689,-2.979050,2021-08,910366,On or near Lawton Street
53.396569,-2.978307,2021-08,910360,On or near Prince Albert Mews
53.397083,-2.965926,2021-08,910481,On or near Back Egerton Street North
53.399648,-2.931693,2021-08,909963,On or near Macdonald Street
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.409497,-2.964809,2021-08,912013,On or near Hospital
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.374750,-2.938319,2021-08,906797,On or near Aigburth Road
53.398328,-2.928009,2021-08,910039,On or near Fairbank Street
53.393663,-2.947427,2021-08,910290,On or near Lemon Grove
53.409497,-2.964809,2021-08,912013,On or near Hospital
53.375697,-2.958332,2021-08,906869,On or near Gardenia Grove
53.380989,-2.960841,2021-08,908803,On or near Dentwood Street
53.396637,-2.968879,2021-08,910478,On or near Back Huskisson Street
53.404563,-2.982401,2021-08,910334,On or near Brooks Alley
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.394224,-2.979306,2021-08,910317,On or near Parliament Street
53.394034,-2.967346,2021-08,910408,On or near Tace Close
53.403000,-2.980079,2021-08,910327,On or near Fleet Street
53.399652,-2.926474,2021-08,910009,On or near Wellington Grove
53.405584,-2.993646,2021-08,910571,On or near Further/higher Educational Building
53.405247,-2.988735,2021-08,910547,On or near Lord Street
53.402122,-2.980826,2021-08,910311,On or near Slater Place
53.401766,-2.984758,2021-08,910566,On or near Argyle Street
53.406216,-2.970345,2021-08,912086,On or near Newton Way
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.402353,-2.985464,2021-08,910560,On or near Duke Street Lane
53.402215,-2.956010,2021-08,910151,On or near Cardwell Street
53.407335,-2.985188,2021-08,911875,On or near Theatre/concert Hall
53.389882,-2.946982,2021-08,908766,On or near Croxteth Grove
53.398963,-2.934144,2021-08,909942,On or near Wavertree Vale
53.407472,-2.987162,2021-08,911870,On or near Nightclub
53.392575,-2.931508,2021-08,908968,On or near Claremont Road
53.395527,-2.928775,2021-08,910021,On or near Rose Court
53.402398,-2.924774,2021-08,910024,On or near Rathbone Road
53.406488,-2.988764,2021-08,911903,On or near North John Street
53.407753,-2.991140,2021-08,911840,On or near Exchange Street East
53.389244,-2.915843,2021-08,909035,On or near Westgate Road
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.406057,-2.987595,2021-08,911899,On or near Nightclub
53.389244,-2.915843,2021-08,909035,On or near Westgate Road
53.371463,-2.929950,2021-08,906805,On or near Rundle Road
53.405122,-2.981075,2021-08,910348,On or near Shopping Area
53.406368,-2.978216,2021-08,912081,On or near Bolton Street
53.400836,-2.934967,2021-08,909955,On or near Pilot Grove
53.401569,-2.978061,2021-08,910390,On or near Back Colquitt Street
53.400836,-2.934967,2021-08,909955,On or near Pilot Grove
53.392879,-2.944342,2021-08,908763,On or near Hartington Road
53.394043,-2.958338,2021-08,910141,On or near Eversley Street
53.388379,-2.947190,2021-08,908735,On or near Sefton Drive
53.394099,-2.946865,2021-08,910202,On or near Vandyke Street
53.384194,-2.946826,2021-08,908742,On or near Linnet Lane
53.396290,-2.946072,2021-08,910191,On or near Whittier Street
53.397747,-2.963866,2021-08,910414,On or near Sandon Street
53.401209,-2.942331,2021-08,910282,On or near Alexandra Road
53.401209,-2.942331,2021-08,910282,On or near Alexandra Road
53.402063,-2.971469,2021-08,910412,On or near South Hunter Street
53.403472,-2.980571,2021-08,910338,On or near Nightclub
53.401872,-2.988220,2021-08,910564,On or near Canning Place
53.406242,-2.977115,2021-08,912078,On or near Hilbre Street
53.409277,-2.978599,2021-08,912030,On or near Lime Street
